,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,stimulus_duration,cue,stim_number,task,task_condition,cue_condition,current_trial,correct_response,CTI,choices,correct_trial,ITIParams,attention_check_question,current_key_answer,exp_id,attention_check_percent
278,,html-keyboard-response,278,193796,0.0-3.0-244.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,7.0,parity,stay,switch,48.0,.,150.0,,,,,,,
279,,html-keyboard-response,279,195303,0.0-3.0-245.0,894.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,7.0,parity,stay,switch,48.0,.,150.0,"[',', '.']",1.0,,,,,
280,,html-keyboard-response,280,195466,0.0-3.0-246.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,160.48425215825432,,test,0.0,160.48425215825432,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
281,,call-function,281,195467,0.0-3.0-247.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
282,,html-keyboard-response,282,195970,0.0-3.0-248.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
283,,html-keyboard-response,283,196126,0.0-3.0-249.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,9.0,parity,stay,switch,49.0,.,150.0,,,,,,,
284,,html-keyboard-response,284,197631,0.0-3.0-250.0,697.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,9.0,parity,stay,switch,49.0,.,150.0,"[',', '.']",1.0,,,,,
285,,html-keyboard-response,285,197784,0.0-3.0-251.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,147.73312912673893,,test,0.0,147.73312912673893,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
286,,call-function,286,197784,0.0-3.0-252.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
287,,html-keyboard-response,287,198287,0.0-3.0-253.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
288,,html-keyboard-response,288,198442,0.0-3.0-254.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,4.0,parity,stay,switch,50.0,",",150.0,,,,,,,
289,,html-keyboard-response,289,199949,0.0-3.0-255.0,693.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/4.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Even-Odd,4.0,parity,stay,switch,50.0,",",150.0,"[',', '.']",1.0,,,,,
290,,html-keyboard-response,290,200490,0.0-3.0-256.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,535.5429230491992,,test,0.0,535.5429230491992,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
291,,call-function,291,200491,0.0-3.0-257.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
292,,html-keyboard-response,292,200992,0.0-3.0-258.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
293,,html-keyboard-response,293,201149,0.0-3.0-259.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,1.0,parity,stay,switch,51.0,.,150.0,,,,,,,
294,,html-keyboard-response,294,202656,0.0-3.0-260.0,585.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,1.0,parity,stay,switch,51.0,.,150.0,"[',', '.']",1.0,,,,,
295,,html-keyboard-response,295,204262,0.0-3.0-261.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1604.157255630314,,test,0.0,1604.157255630314,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
296,,call-function,296,204263,0.0-3.0-262.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
297,,html-keyboard-response,297,204766,0.0-3.0-263.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
298,,html-keyboard-response,298,204922,0.0-3.0-264.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,6.0,parity,stay,switch,52.0,",",150.0,,,,,,,
299,,html-keyboard-response,299,206428,0.0-3.0-265.0,735.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Even-Odd,6.0,parity,stay,switch,52.0,",",150.0,"[',', '.']",1.0,,,,,
300,,html-keyboard-response,300,208054,0.0-3.0-266.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1620.8548674899928,,test,0.0,1620.8548674899928,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
301,,call-function,301,208055,0.0-3.0-267.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
302,,html-keyboard-response,302,208558,0.0-3.0-268.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
303,,html-keyboard-response,303,208715,0.0-3.0-269.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,9.0,magnitude,switch,switch,53.0,",",150.0,,,,,,,
304,,html-keyboard-response,304,210217,0.0-3.0-270.0,586.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Magnitude,9.0,magnitude,switch,switch,53.0,",",150.0,"[',', '.']",1.0,,,,,
305,,html-keyboard-response,305,210907,0.0-3.0-271.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,683.5058290694562,,test,0.0,683.5058290694562,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
306,,call-function,306,210907,0.0-3.0-272.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
307,,html-keyboard-response,307,211411,0.0-3.0-273.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
308,,html-keyboard-response,308,211567,0.0-3.0-274.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,2.0,magnitude,stay,stay,54.0,.,150.0,,,,,,,
309,,html-keyboard-response,309,213074,0.0-3.0-275.0,617.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Magnitude,2.0,magnitude,stay,stay,54.0,.,150.0,"[',', '.']",1.0,,,,,
310,,html-keyboard-response,310,213147,0.0-3.0-276.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,68.09210876607986,,test,0.0,68.09210876607986,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
311,,call-function,311,213147,0.0-3.0-277.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
312,,html-keyboard-response,312,213650,0.0-3.0-278.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
313,,html-keyboard-response,313,213806,0.0-3.0-279.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,9.0,parity,switch,switch,55.0,.,150.0,,,,,,,
314,,html-keyboard-response,314,215313,0.0-3.0-280.0,807.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Parity,9.0,parity,switch,switch,55.0,.,150.0,"[',', '.']",1.0,,,,,
315,,html-keyboard-response,315,217548,0.0-3.0-281.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,2233.411819091367,,test,0.0,2233.411819091367,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
316,,call-function,316,217549,0.0-3.0-282.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
317,,html-keyboard-response,317,218052,0.0-3.0-283.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
318,,html-keyboard-response,318,218209,0.0-3.0-284.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,4.0,parity,stay,stay,56.0,",",150.0,,,,,,,
319,,html-keyboard-response,319,219713,0.0-3.0-285.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/4.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,0.0,1000.0,Parity,4.0,parity,stay,stay,56.0,",",150.0,"[',', '.']",0.0,,,,,
320,,html-keyboard-response,320,219915,0.0-3.0-286.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,196.36672471537523,,test,0.0,196.36672471537523,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
321,,call-function,321,219916,0.0-3.0-287.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
322,,html-keyboard-response,322,220420,0.0-3.0-288.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
323,,html-keyboard-response,323,220577,0.0-3.0-289.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,9.0,magnitude,switch,switch,57.0,",",150.0,,,,,,,
324,,html-keyboard-response,324,222084,0.0-3.0-290.0,683.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,High-Low,9.0,magnitude,switch,switch,57.0,",",150.0,"[',', '.']",0.0,,,,,
325,,html-keyboard-response,325,222278,0.0-3.0-291.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,187.45315310954257,,test,0.0,187.45315310954257,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
326,,call-function,326,222278,0.0-3.0-292.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
327,,html-keyboard-response,327,222784,0.0-3.0-293.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
328,,html-keyboard-response,328,222938,0.0-3.0-294.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,High-Low,1.0,magnitude,stay,stay,58.0,.,150.0,,,,,,,
329,,html-keyboard-response,329,224445,0.0-3.0-295.0,718.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,High-Low,1.0,magnitude,stay,stay,58.0,.,150.0,"[',', '.']",1.0,,,,,
330,,html-keyboard-response,330,225396,0.0-3.0-296.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,944.3526386198317,,test,0.0,944.3526386198317,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
331,,call-function,331,225396,0.0-3.0-297.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
332,,html-keyboard-response,332,225899,0.0-3.0-298.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
333,,html-keyboard-response,333,226052,0.0-3.0-299.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Parity,8.0,parity,switch,switch,59.0,",",150.0,,,,,,,
334,,html-keyboard-response,334,227559,0.0-3.0-300.0,641.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,0.0,1000.0,Parity,8.0,parity,switch,switch,59.0,",",150.0,"[',', '.']",1.0,,,,,
335,,html-keyboard-response,335,227599,0.0-3.0-301.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,33.857896883391994,,test,0.0,33.857896883391994,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
336,,call-function,336,227599,0.0-3.0-302.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
337,,html-keyboard-response,337,228102,0.0-3.0-303.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
338,,html-keyboard-response,338,228258,0.0-3.0-304.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Even-Odd,2.0,parity,stay,switch,60.0,",",150.0,,,,,,,
339,,html-keyboard-response,339,229765,0.0-3.0-305.0,622.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,0.0,1000.0,Even-Odd,2.0,parity,stay,switch,60.0,",",150.0,"[',', '.']",0.0,,,,,
340,,html-keyboard-response,340,230080,0.0-3.0-306.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,308.6741203188163,,test,0.0,308.6741203188163,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
341,,call-function,341,230080,0.0-3.0-307.0,,,,set_stims,,,,,,,,,,,,,,,,,,,,
342,,html-keyboard-response,342,230584,0.0-3.0-308.0,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,0.0,500.0,,,,,,,,,,,,,,,
343,,html-keyboard-response,343,230741,0.0-3.0-309.0,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,0.0,150.0,Magnitude,9.0,magnitude,switch,switch,61.0,",",150.0,,,,,,,
